SAUID,system,dia_mm,year,length_m
3025,汚水,150.0,2006.0,25.42662650806163
3047,汚水,150.0,2006.0,10.218822211912334
3048,汚水,150.0,2006.0,6.3017120896640275
3049,汚水,150.0,2006.0,10.099313232652948
3050,汚水,150.0,2006.0,3.9829398721644007
3051,汚水,150.0,2006.0,4.357421979568008
3052,汚水,150.0,2006.0,7.245952011354492
3053,汚水,150.0,2006.0,20.593182064302976
3054,汚水,150.0,2006.0,16.751126715817016
3055,汚水,150.0,2006.0,16.31960872248721
3056,汚水,150.0,2006.0,18.171773049421514
3057,汚水,200.0,2006.0,4.233402953535377
3058,汚水,150.0,2006.0,10.932110748215562
3059,汚水,150.0,2006.0,5.968174799580712
3060,汚水,150.0,2006.0,25.5980942002287
3061,汚水,150.0,2006.0,19.086555508681368
3062,汚水,200.0,2006.0,54.33026910226368
3063,汚水,200.0,2006.0,12.348717540571265
3064,汚水,200.0,2006.0,3.9520445144808556
3065,汚水,150.0,2006.0,85.20252309885464
3066,汚水,150.0,2006.0,37.094862024507606
3067,汚水,150.0,2006.0,19.791920751431746
3068,汚水,150.0,2006.0,15.069865303799197
3069,汚水,200.0,1999.0,2.911494935295559
3070,汚水,200.0,1999.0,25.85108936616716
3071,汚水,200.0,1999.0,72.14588883128758
3072,汚水,200.0,1999.0,73.74146747090914
3073,汚水,200.0,1999.0,18.907101022937766
3074,汚水,200.0,1999.0,21.14378942518435
3075,汚水,200.0,1999.0,33.93663802301092
3076,汚水,200.0,1999.0,22.132495548856454
3077,汚水,200.0,1999.0,20.685376609893353
3078,汚水,200.0,1999.0,17.135030999405878
3079,汚水,200.0,1999.0,31.430565767484268
3080,汚水,200.0,1999.0,6.997533855875835
3081,汚水,200.0,1999.0,6.3033937724807405
3082,汚水,200.0,1999.0,32.05543049964279
3083,汚水,200.0,1999.0,6.620646510088673
3084,汚水,200.0,1999.0,33.04877645308323
3085,汚水,200.0,1999.0,6.955392534164726
3086,汚水,200.0,1999.0,30.610218131647137
3087,汚水,150.0,2004.0,38.45835974462578
3088,汚水,150.0,2004.0,46.697684160618266
3089,汚水,150.0,2004.0,36.30916626396788
3090,汚水,150.0,2004.0,81.26970024074726
3091,汚水,150.0,2004.0,49.17114277071857
3092,汚水,150.0,2004.0,48.73148697001796
3093,汚水,150.0,2004.0,70.8562354861743
3094,汚水,150.0,2004.0,51.78872461776098
3095,汚水,200.0,1995.0,41.13419869826765
3096,汚水,150.0,2004.0,40.956905277725234
3097,汚水,150.0,2004.0,11.401633418305424
3098,汚水,150.0,2004.0,49.823929897192514
3099,汚水,150.0,2004.0,5.963447230033942
3100,汚水,150.0,2004.0,74.3968056977604
3101,汚水,150.0,2004.0,21.997752969225846
3102,汚水,150.0,2004.0,35.77324615565787
3103,汚水,150.0,2004.0,19.949990148952875
3104,汚水,150.0,2004.0,73.3548989777005
3105,汚水,150.0,2004.0,19.214903357300557
3106,汚水,150.0,2004.0,28.003811791580308
3107,汚水,150.0,2004.0,22.085818247098135
3108,汚水,150.0,2004.0,60.37882046483682
3109,汚水,150.0,2004.0,4.030524404939085
3110,汚水,150.0,2004.0,48.05772369425517
3111,汚水,150.0,2004.0,17.624394132064026
3112,汚水,150.0,2004.0,20.197339984153018
3113,汚水,150.0,2004.0,53.52118203384111
3114,汚水,150.0,2004.0,4.556328752593539
3115,汚水,150.0,2004.0,29.92759591006297
3116,汚水,150.0,2004.0,13.392559038461364
3117,汚水,150.0,2004.0,21.880967004169978
3118,汚水,150.0,2004.0,33.458101750352476
3119,汚水,150.0,2004.0,59.940002748440904
3120,汚水,150.0,2004.0,56.79179117931793
3121,汚水,150.0,2004.0,16.39185120202733
3122,汚水,150.0,2004.0,16.137315906358005
3123,汚水,150.0,2004.0,23.9596672191797
3124,汚水,150.0,2004.0,14.049389224762848
3125,汚水,150.0,2004.0,27.86128724231085
3126,汚水,150.0,2004.0,17.67953289918736
3127,汚水,150.0,2004.0,84.75275653698618
3128,汚水,150.0,2004.0,25.673066542618237
3129,汚水,150.0,2004.0,4.068905696123695
3130,汚水,150.0,2004.0,8.536528421294182
3131,汚水,150.0,2004.0,12.614403358218324
3132,汚水,150.0,2004.0,13.064149438866913
3133,汚水,150.0,2004.0,57.51361945976008
3134,汚水,150.0,2004.0,81.53400908829936
3135,汚水,150.0,2004.0,5.53345540016578
3136,汚水,150.0,2004.0,6.792499622725661
3137,汚水,150.0,2004.0,26.525671290067184
3138,汚水,150.0,2004.0,62.674693791070816
3139,汚水,150.0,2004.0,65.40802446051593
3140,汚水,150.0,2004.0,38.33009853891784
3141,汚水,150.0,2004.0,16.006390110759085
3142,汚水,150.0,2004.0,8.57305252361813
3143,汚水,150.0,2004.0,6.203415853047066
3144,汚水,150.0,2004.0,29.134883832587096
3145,汚水,150.0,2004.0,60.56504655034741
3146,汚水,150.0,2004.0,59.38440752157944
3147,汚水,150.0,2004.0,41.73372301996939
3148,汚水,150.0,2004.0,5.841087837634403
3149,汚水,150.0,2004.0,42.841278315282686
3150,汚水,150.0,2004.0,13.714543988465362
3151,汚水,150.0,2004.0,17.026835310260676
19020,汚水,150.0,2011.0,20.316659670772694
19021,汚水,150.0,2011.0,15.36612077434507
19022,汚水,150.0,2011.0,11.513124270148364
19023,汚水,150.0,2011.0,3.9558991967343435
19024,汚水,150.0,2011.0,13.059721089862043
19025,汚水,150.0,2011.0,9.931189309145493
19026,汚水,150.0,2011.0,16.022183786349082
19027,汚水,150.0,2011.0,8.340602178517587
19028,汚水,150.0,2011.0,19.64301344482263
19029,汚水,150.0,2011.0,5.8837050482962
19030,汚水,150.0,2011.0,6.219271723102735
19031,汚水,150.0,2011.0,10.954460726079873
19032,汚水,150.0,2011.0,22.294287741801988
19033,汚水,150.0,2011.0,25.69309791477374
19034,汚水,150.0,2011.0,6.202802357376355
19035,汚水,150.0,2011.0,2.0704671018491627
19036,汚水,150.0,,4.848447648231381
19037,汚水,150.0,,26.60913688493536
19038,汚水,150.0,,18.09879301897115
19039,汚水,150.0,2010.0,23.470186953776658
19040,汚水,150.0,,22.019015271236988
19041,汚水,150.0,,32.58191854180307
19042,汚水,150.0,,25.954631760058486
19043,汚水,250.0,2010.0,54.30441980568763
19044,汚水,150.0,2010.0,32.97535989934667
19045,汚水,250.0,2010.0,93.3921773010599
19046,汚水,150.0,2010.0,49.39826816638361
19047,汚水,150.0,2010.0,78.67308875812854
19048,汚水,150.0,2010.0,95.59153369581904
19049,汚水,150.0,2010.0,43.32702243789569
19050,汚水,150.0,2010.0,88.73127875569843
19061,雨水,600.0,,7.033117438175144
19062,雨水,1000.0,,18.961257160027113
19063,雨水,1000.0,,22.7285304392523
19065,雨水,900.0,,13.012999807886029
19066,雨水,1000.0,,52.6336019098049
19067,雨水,1000.0,,81.58136506149631
19068,雨水,1100.0,2000.0,145.57149833260826
19069,雨水,1200.0,2000.0,23.153001795024032
19070,雨水,1200.0,2000.0,58.21542829972163
19071,雨水,900.0,2006.0,92.30695345174362
19072,雨水,600.0,2007.0,54.43071675625604
19073,雨水,800.0,2007.0,32.315961156551445
19074,雨水,800.0,2007.0,61.702029031970326
19075,雨水,800.0,2007.0,53.6964945822139
19076,雨水,1100.0,2000.0,79.70180449445427
19077,雨水,1000.0,,50.869528265946116
19078,雨水,600.0,,49.12123379633945
19079,雨水,600.0,,24.577387513725284
19080,雨水,600.0,,30.315453084662344
19081,雨水,600.0,,56.12450838091577
19084,雨水,500.0,,30.459650246082106
19085,雨水,600.0,,48.089006300218415
19087,雨水,1500.0,1999.0,67.72340061692415
19088,雨水,1500.0,1999.0,55.99153524027612
19090,雨水,500.0,1999.0,12.740996001388577
19091,雨水,1200.0,2000.0,90.08896491738432
19093,雨水,3000.0,,25.183228406316946
19094,雨水,2000.0,2000.0,76.84395018235355
19095,雨水,1000.0,2006.0,9.043140420379705
19096,雨水,1000.0,2006.0,9.952916250836692
19097,雨水,1000.0,2006.0,9.380958389260764
19098,雨水,1000.0,2006.0,9.38047895442047
19099,雨水,1000.0,2006.0,13.578451530732535
19101,雨水,2000.0,,13.058963097786183
19102,雨水,2000.0,,12.205346574351518
19103,雨水,2000.0,,13.322936763334626
19104,雨水,2000.0,,7.6551042368343545
19105,雨水,2000.0,,14.833641338920772
19106,雨水,2000.0,,14.977484796985358
19107,雨水,2000.0,,18.219308126609803
19108,雨水,2000.0,,21.367308373693064
19109,雨水,2000.0,,14.809945453142866
19110,雨水,2000.0,,15.126726605052362
19111,雨水,2000.0,,31.66989662763431
19112,雨水,600.0,,51.30093742246885
19113,雨水,600.0,,18.078573928589606
19114,雨水,3000.0,,28.964017360794994
19117,雨水,1000.0,,48.33877749799206
19118,雨水,1000.0,,50.128892277804994
19119,雨水,1000.0,,56.14949212593009
19120,雨水,1000.0,,40.07489800361527
19121,雨水,1000.0,2000.0,43.875331036721064
19122,雨水,600.0,,25.338842402406488
19123,雨水,600.0,,25.04709163700001
19124,雨水,900.0,,58.79051147780255
19125,雨水,900.0,,22.882271427369997
19126,雨水,900.0,,19.095477780240685
19127,雨水,900.0,,21.249879300412285
19128,雨水,900.0,,23.04101048463757
19129,雨水,900.0,,23.045934252004336
19130,雨水,900.0,,53.50971119027982
19131,雨水,1000.0,,44.42148222504619
19132,雨水,1100.0,,41.72361491484941
19133,雨水,1100.0,,28.945641638278246
19135,雨水,1200.0,,17.428141911283262
19136,雨水,1350.0,,34.60862612853679
19137,雨水,1350.0,,31.21976088361808
19138,雨水,800.0,,13.993498250514026
19142,雨水,750.0,,31.07149111421797
19143,雨水,2000.0,,24.363871408286805
19144,雨水,2000.0,,28.324256958243506
19146,雨水,600.0,,28.296365932827143
19147,雨水,600.0,,26.4352815000374
19148,雨水,700.0,,32.11407768596811
19149,雨水,700.0,,33.641227590496115
19150,雨水,700.0,,33.34714150878907
19151,雨水,700.0,,43.31280895176554
19152,雨水,700.0,,35.97449466877619
19153,雨水,800.0,,52.34705331068882
19154,雨水,1500.0,,26.521654373368893
19155,雨水,1500.0,,39.0115970329145
19156,雨水,1500.0,,34.58253125613218
19157,雨水,1500.0,,30.10854361759267
19158,雨水,1500.0,,30.104667479902197
19159,雨水,1500.0,,29.875791768237416
19160,雨水,1500.0,,29.61271387943588
19161,雨水,450.0,,60.12223926107465
19162,雨水,450.0,,72.32432247259514
19163,雨水,300.0,,29.366384034744822
19164,雨水,600.0,,46.96700487614248
19165,雨水,600.0,,57.40150175079035
19166,雨水,1650.0,,48.261426243370316
19167,雨水,500.0,,32.02301870433359
19168,雨水,500.0,,51.52203761582282
19169,雨水,1650.0,,2.951529327659209
19170,雨水,500.0,,53.7197840345719
19171,雨水,1650.0,,66.20057124956546
19172,雨水,1650.0,,17.376954069092513
19173,雨水,500.0,,53.42619876129533
19174,雨水,500.0,,51.823172693557225
19175,雨水,500.0,,52.72303870177252
19176,雨水,400.0,,41.26418058398182
19177,雨水,400.0,,26.64132766087662
19178,雨水,400.0,,29.350319922390657
19179,雨水,700.0,,46.36766762292702
19186,雨水,250.0,,27.85890609960262
19187,雨水,600.0,,30.14041684242149
19188,雨水,600.0,,8.481064349767642
19189,雨水,700.0,,22.90629024544906
19190,雨水,,,51.25284871213445
19191,雨水,600.0,,14.615136871492485
19192,雨水,600.0,,68.9132538275652
19193,雨水,900.0,,21.809706998371333
19194,雨水,900.0,,35.35538814329329
19195,雨水,250.0,,25.944048387023084
19196,雨水,250.0,,62.735659347694074
19197,雨水,300.0,,6.886154346633867
19198,雨水,900.0,,55.10606813626772
19199,雨水,900.0,,48.90658467738471
19200,雨水,900.0,,27.212629465917964
19201,雨水,1000.0,2006.0,80.88070045748506
19214,雨水,250.0,2007.0,30.740422655255006
19215,雨水,300.0,2007.0,29.939432194410866
19216,雨水,350.0,2007.0,19.92145399389076
19217,雨水,350.0,2007.0,20.320006349383235
19218,雨水,500.0,2007.0,24.89922636974083
19219,雨水,500.0,2007.0,24.802083179184937
19220,雨水,500.0,2007.0,39.16438409432589
19221,雨水,300.0,2007.0,7.292665708725983
19222,雨水,300.0,2007.0,17.690572806157146
19223,雨水,300.0,2007.0,19.035344085114346
19224,雨水,300.0,2007.0,36.610624736560474
19225,雨水,300.0,2007.0,31.931964265213058
19226,汚水,200.0,1995.0,24.420085987879464
19227,雨水,300.0,2007.0,31.174613450808494
19228,雨水,350.0,2007.0,36.56398151834672
19229,雨水,350.0,2007.0,36.36508928669895
19230,雨水,300.0,2007.0,34.810554575926034
19231,雨水,450.0,2007.0,34.565848284162236
19232,雨水,450.0,2007.0,36.033521889039235
19233,雨水,450.0,2007.0,19.64983366670922
19234,雨水,450.0,2007.0,12.730327106283127
19235,雨水,450.0,2007.0,12.786112433834235
19236,雨水,450.0,2007.0,12.088669800937097
19237,雨水,450.0,2007.0,12.75420227094395
19238,雨水,450.0,2007.0,37.48503853865461
19239,雨水,250.0,2007.0,25.5959795574499
19240,雨水,250.0,2007.0,25.052530666634894
19241,雨水,250.0,2007.0,25.226885783900766
19242,雨水,250.0,2007.0,15.25089529589665
19243,雨水,300.0,2007.0,33.39956568071769
19244,雨水,300.0,2007.0,35.70366902109566
19245,雨水,400.0,2007.0,35.872051635546846
19246,雨水,500.0,2007.0,36.69595010670829
19247,雨水,600.0,2007.0,20.12425069363794
19248,雨水,600.0,2007.0,26.45459067543919
19249,雨水,500.0,2007.0,36.98023133537401
19250,雨水,500.0,2007.0,41.95290398407721
19251,雨水,500.0,2007.0,40.712544401468016
19252,雨水,500.0,2007.0,24.511672408457233
19253,雨水,450.0,2007.0,46.26984615754782
19254,雨水,450.0,2007.0,45.76043555642855
19255,雨水,450.0,2007.0,45.37451839309128
19256,雨水,700.0,2007.0,35.717407754557826
19257,雨水,700.0,2007.0,17.78082832573247
19258,雨水,700.0,2007.0,16.050845577777114
19259,雨水,800.0,2007.0,23.61334960486557
19260,雨水,800.0,2007.0,25.338376483132556
19261,雨水,800.0,2007.0,34.8100831328612
19262,雨水,250.0,2007.0,16.742892278067984
19263,雨水,300.0,2007.0,24.377290159165334
19264,雨水,300.0,2007.0,21.156514209802644
19265,雨水,300.0,2007.0,22.289420409817737
19266,雨水,900.0,2007.0,27.510019310823548
19267,雨水,900.0,2007.0,31.72832923551351
19268,雨水,900.0,2007.0,12.294931921071617
19269,雨水,900.0,2007.0,6.457315010923452
19270,雨水,300.0,2007.0,33.38111718833601
19271,雨水,300.0,2007.0,34.581258250505726
19273,雨水,1000.0,2006.0,68.12407095778765
19274,雨水,400.0,,33.83256362893222
19275,汚水,700.0,1996.0,75.88787880834512
19276,雨水,400.0,,35.16564665850497
19277,雨水,400.0,,35.54793897061248
19278,雨水,400.0,,34.77654479365436
19279,雨水,400.0,,48.891269525958414
19280,雨水,400.0,,50.11904957838876
19281,雨水,400.0,,54.143719186829195
19282,雨水,400.0,,65.86464039646592
19283,雨水,400.0,,45.723969440119404
19284,雨水,500.0,,44.22727606143885
19285,雨水,400.0,,9.184016691600482
19286,雨水,400.0,,63.36820921839325
19287,雨水,400.0,,65.11753974348437
19289,雨水,1200.0,2008.0,13.615468047832847
19290,雨水,1200.0,2008.0,30.592450895037135
19291,雨水,1000.0,2008.0,59.98124344559928
19292,雨水,1000.0,2008.0,46.41818256364645
19295,雨水,300.0,2007.0,17.674409421629672
19296,雨水,350.0,2007.0,40.910720285106436
19297,雨水,350.0,2007.0,7.443946471696028
19298,雨水,350.0,2007.0,38.053082179296034
19309,雨水,350.0,2007.0,40.902291746264844
19310,雨水,350.0,2007.0,38.34672423739444
19311,雨水,250.0,2007.0,20.3115747677826
19312,雨水,400.0,2007.0,38.79768619382816
19313,雨水,600.0,2007.0,36.070403762715536
19314,雨水,600.0,2007.0,23.996870912325793
19315,雨水,250.0,2007.0,24.13410274604689
19316,雨水,250.0,2007.0,37.39013922137539
19317,雨水,700.0,2007.0,21.86729552034451
19318,雨水,700.0,2007.0,59.76422211453295
19319,雨水,700.0,2007.0,59.692750863827555
19320,雨水,900.0,2007.0,23.48028339855686
19321,雨水,900.0,2007.0,85.4043127359645
19322,雨水,900.0,2007.0,41.3235731412772
19323,雨水,900.0,2007.0,19.118406464847418
19324,雨水,900.0,2007.0,15.884826582475528
19325,雨水,900.0,2007.0,12.23025845667159
19326,雨水,900.0,2007.0,11.272954412020022
19327,雨水,900.0,2007.0,10.842378104990694
19328,雨水,300.0,2007.0,24.842352011487293
19329,雨水,300.0,2007.0,20.12417197247963
19330,雨水,300.0,2007.0,18.25672472884302
19331,雨水,1000.0,2007.0,11.729694764675967
19332,雨水,1000.0,2007.0,12.297292773920546
19333,雨水,1000.0,2007.0,28.95887702407178
19334,雨水,1000.0,2007.0,26.777474374359972
19335,雨水,250.0,2007.0,29.021153730536295
19336,雨水,1100.0,2007.0,27.915017774765293
19337,雨水,1100.0,2007.0,29.36919248009008
19338,雨水,1100.0,2007.0,40.781468680671324
19339,雨水,300.0,2007.0,24.268532731713286
19340,雨水,300.0,2007.0,17.809010671475296
19341,雨水,300.0,2007.0,25.94978541405077
19342,雨水,400.0,2007.0,29.354834130639706
19343,雨水,400.0,2007.0,6.963574758227957
19344,雨水,250.0,2007.0,18.82502766520094
19346,雨水,600.0,,50.218800980977605
19348,雨水,600.0,,21.889020592521906
19349,雨水,600.0,,20.6291436473683
19350,雨水,600.0,,25.04927838671622
19351,雨水,600.0,,24.55336198670401
19352,雨水,600.0,,41.62696753566595
19354,雨水,3500.0,,32.4090558347481
19355,雨水,4000.0,,31.311996073512567
19356,雨水,500.0,,4.42035826255252
19357,雨水,450.0,,23.417698130424917
19358,雨水,250.0,2007.0,22.92965698488353
19359,雨水,250.0,2007.0,23.233664289114355
19360,雨水,250.0,2007.0,22.859967661854462
19361,雨水,250.0,2007.0,23.589746593919497
19362,雨水,400.0,2007.0,16.004473179713298
19363,雨水,400.0,2007.0,26.069407090049964
19364,雨水,500.0,2007.0,27.243956984818087
19365,雨水,600.0,2007.0,36.34473305024395
19366,雨水,700.0,2007.0,15.050730331898023
19367,雨水,700.0,2007.0,14.84546902848091
19368,雨水,700.0,2007.0,56.322911434821236
19369,雨水,300.0,2007.0,30.122517781421315
19370,雨水,300.0,2007.0,25.43623015991278
19371,雨水,350.0,2007.0,35.39864220289602
19372,雨水,600.0,2007.0,45.34061858466608
19373,雨水,1000.0,2007.0,15.271965607703157
19374,雨水,800.0,2007.0,37.08228956672526
19375,雨水,1000.0,2007.0,11.908305424419764
19377,雨水,250.0,2007.0,20.032324016811877
19378,雨水,300.0,2007.0,23.19959401128557
19379,雨水,400.0,2007.0,51.310121233047106
19380,雨水,450.0,2007.0,33.4557105897726
19381,雨水,300.0,2007.0,35.272194709075514
19382,雨水,300.0,2007.0,28.38048653577559
19383,雨水,700.0,2007.0,49.1003384882947
19384,雨水,700.0,2007.0,19.836509765406653
19385,雨水,700.0,2007.0,19.771808416610508
19386,雨水,700.0,2007.0,13.59664280861973
19387,雨水,1200.0,2007.0,14.751992729972487
19388,雨水,1100.0,2007.0,26.86008287755011
19389,雨水,1100.0,2007.0,23.6537557532155
19390,雨水,1100.0,2007.0,29.584537057430545
19391,雨水,350.0,2007.0,25.826194492338104
19392,雨水,300.0,2007.0,13.90215503138804
19393,雨水,300.0,2007.0,29.96473350669993
19400,雨水,400.0,1997.0,22.064082347152947
19401,雨水,450.0,1997.0,47.960289825830955
19402,雨水,450.0,1997.0,62.80042507102272
19403,雨水,450.0,,10.466319704671221
19404,雨水,400.0,,3.1424365746377037
19409,雨水,450.0,,9.15086392469811
19410,雨水,450.0,,2.507238405109959
19411,雨水,600.0,,122.98604560211878
19412,雨水,450.0,,11.903220182481673
19413,雨水,600.0,,37.815113785815576
19414,雨水,2000.0,1994.0,27.737623005582964
19415,雨水,2000.0,1994.0,34.468490926055736
19416,雨水,2000.0,1994.0,35.32008104464369
19417,雨水,2000.0,1994.0,23.980085404341708
19418,雨水,2000.0,1994.0,13.083240156780526
19419,雨水,2000.0,1994.0,49.81075563497138
19420,雨水,500.0,,39.82608020412723
19421,雨水,600.0,,22.659469272113615
19422,雨水,600.0,,9.956630855869834
19423,雨水,700.0,,7.843761980062001
19427,雨水,2700.0,,109.67822821131335
19428,雨水,700.0,,30.393527156288748
19429,雨水,300.0,,42.063402155648824
19430,雨水,700.0,,27.989761243081077
19431,雨水,700.0,,27.29492121222393
19432,雨水,800.0,,53.50794546450423
19433,雨水,500.0,,49.748321122854165
19434,雨水,900.0,,14.43101251498
19435,雨水,500.0,,45.75836127496851
19436,雨水,500.0,,49.420045321740986
19437,雨水,500.0,,64.64066939047851
19438,雨水,1500.0,,17.825296080811697
19439,雨水,1800.0,,12.050763710239549
19440,雨水,1800.0,,12.370605357487072
19441,雨水,1800.0,,3.8014115093509595
19442,雨水,1500.0,,15.581369106937567
19443,雨水,1500.0,,15.506333288182702
19444,雨水,1500.0,,13.587886565847015
19445,雨水,1500.0,,19.92238403763354
19446,雨水,1500.0,,15.518248386979433
19447,雨水,1500.0,,15.896267523410602
19448,雨水,900.0,,54.028919628672526
19449,雨水,900.0,,52.2405443072823
19450,雨水,900.0,,75.7206997305296
19451,雨水,400.0,,40.99705199508648
19452,雨水,1000.0,,19.60826289963126
19453,雨水,1000.0,,14.489264548120886
19454,雨水,1000.0,,14.502778545595463
19455,雨水,1000.0,,46.41997218013529
19456,雨水,600.0,,53.27946608000785
19457,雨水,600.0,,20.121474565432667
19458,雨水,600.0,,19.117024051276104
19459,雨水,600.0,,18.70595629783398
19460,雨水,1100.0,,48.47739193082349
19461,雨水,500.0,,51.044911140537
19462,雨水,700.0,,18.006451161677443
19463,雨水,700.0,,19.65264018170317
19464,雨水,700.0,,23.920479116282443
19465,雨水,700.0,,24.506832258063906
19466,雨水,700.0,,23.68499213685901
19467,雨水,800.0,,9.718180141539891
19468,雨水,800.0,,19.61020125525512
19469,雨水,800.0,,20.043640099308636
19470,雨水,800.0,,19.912950551006503
19471,雨水,800.0,,20.43892636312213
19472,雨水,800.0,,19.85146277726749
19473,雨水,800.0,,19.401816070072798
19474,雨水,1350.0,,18.19217334907486
19475,雨水,1350.0,,19.850861983320932
19476,雨水,1500.0,,16.61368160452732
19477,雨水,1500.0,,17.133309888125797
19478,雨水,1500.0,,15.750507539956736
19479,雨水,1500.0,,17.56388524786061
19480,雨水,1500.0,,15.528416093663925
19481,雨水,1500.0,,12.773271093174825
19482,雨水,1800.0,,3.2846239710812775
19483,雨水,600.0,,41.791956290649516
19484,雨水,600.0,,8.352206046662427
19485,雨水,1800.0,,16.153475229604023
19486,雨水,1800.0,,19.27871284603823
19487,雨水,1800.0,,14.135544870360478
19488,雨水,1800.0,,16.603499300401733
19489,雨水,1800.0,,11.328089207543602
19490,雨水,1800.0,,11.458466956796785
19491,雨水,1800.0,,10.824925219935539
19492,雨水,1800.0,,43.80970929226122
19493,汚水,200.0,1994.0,22.02080105374897
19494,雨水,1800.0,,28.19508454543876
19495,雨水,2500.0,,10.225730924101548
19496,雨水,700.0,,28.936168121939684
19497,雨水,2500.0,,37.9335143146614
19498,雨水,2500.0,,29.544173496481278
19499,雨水,2500.0,,30.46229923050342
19500,雨水,2500.0,,32.59806895932838
19501,雨水,600.0,,50.6987246312663
19502,雨水,300.0,,13.0058787409207
19503,雨水,450.0,,72.617347926828
19504,雨水,300.0,,12.964179851141363
19505,雨水,500.0,,71.72428345368992
19506,雨水,500.0,,6.840158395686429
19507,雨水,500.0,,37.52416751420104
19508,雨水,600.0,,45.25354877700352
19509,雨水,600.0,,10.003625325339636
19510,雨水,700.0,,40.63632813696356
19511,雨水,300.0,,30.325449126730803
19512,雨水,300.0,,40.8275540459739
19513,雨水,300.0,,43.947034149743956
19514,雨水,450.0,,10.105380360003055
19515,雨水,500.0,,21.648197495269653
19516,雨水,300.0,,30.1270391722443
19517,雨水,300.0,,37.028158549747396
19518,雨水,300.0,,24.48988758531488
19519,雨水,300.0,,49.61124143645434
19520,雨水,300.0,,22.099242866769085
19521,雨水,300.0,,32.03957744813738
19522,雨水,300.0,,23.383452046192907
19523,雨水,300.0,,31.88457030947576
19524,雨水,300.0,,27.68453218611708
19525,雨水,300.0,,30.651515972623695
19526,雨水,300.0,,14.298366812864957
19527,雨水,300.0,,47.676325584660184
19528,雨水,300.0,,48.494978410254895
19529,雨水,300.0,,11.428029252052191
19530,雨水,300.0,,32.96123299995712
19531,雨水,300.0,,6.917111562423076
19532,雨水,300.0,,13.230116206798684
19533,雨水,300.0,,32.67716051301676
19534,雨水,300.0,,6.669760421104919
19535,雨水,300.0,,33.10781428154684
19536,雨水,300.0,,8.482543557565702
19538,雨水,600.0,2008.0,63.15936810674705
19539,雨水,700.0,1998.0,39.755020483572075
19540,雨水,700.0,1998.0,39.68780380306658
19541,雨水,700.0,1998.0,53.04049994797501
19542,雨水,700.0,,35.67014943351783
19543,雨水,700.0,,53.760461675556435
19544,雨水,700.0,,4.803345980925608
19545,雨水,1000.0,,13.64154992874
19546,雨水,400.0,,22.413636409394883
19547,雨水,400.0,,10.169410862009052
19548,雨水,500.0,,34.43479954123297
19549,雨水,1000.0,,48.75404876566785
19550,雨水,1000.0,,31.064115159552067
19551,雨水,450.0,,49.50439053924549
19552,雨水,1000.0,,29.89137068062456
19553,雨水,1000.0,,30.5770925406554
19554,雨水,1000.0,,23.548704692503524
19555,雨水,1000.0,,26.19622188463033
19556,雨水,600.0,,38.00419837605132
19557,雨水,2500.0,,12.879829256428101
19558,雨水,2500.0,,26.119287158200677
19559,雨水,300.0,,19.215467279333154
19560,雨水,300.0,,6.926122160175387
19561,雨水,300.0,,19.564651449406195
19562,雨水,300.0,,19.87696620693377
19563,雨水,300.0,,7.281361795509239
19564,雨水,300.0,,18.02887888112634
19565,雨水,300.0,,38.23542202797903
19566,雨水,,,6.973100862473274
19567,雨水,300.0,,14.004147870378015
19568,雨水,300.0,,6.92000642135749
19569,雨水,300.0,,21.87372046462568
19570,雨水,300.0,,27.379168577447434
19571,雨水,300.0,,6.375694720469831
19572,雨水,300.0,,24.932596208610587
19573,雨水,300.0,,4.710563702958065
19574,雨水,300.0,,40.63397195758118
19575,雨水,300.0,,25.522283618997914
19576,雨水,300.0,,22.796000000002095
19577,雨水,300.0,,22.36796972576255
19578,雨水,300.0,,29.98100116959014
19579,雨水,300.0,,30.028660479117523
19580,雨水,300.0,,30.150747795832032
19581,雨水,300.0,,45.92175775573947
19582,雨水,300.0,,24.06765966921123
19583,雨水,300.0,,24.89271590077132
19584,雨水,300.0,,20.28947035482759
19585,雨水,300.0,,19.565226941235153
19586,雨水,300.0,,25.262433456221448
19587,雨水,300.0,,20.29713274580712
19588,雨水,300.0,,12.453313320169693
19589,雨水,300.0,,19.44154915947768
19590,雨水,300.0,,19.92543645013274
19591,雨水,300.0,,20.13477342697669
19592,雨水,300.0,,20.220170235208464
19593,雨水,300.0,,20.70569486667657
19594,雨水,600.0,2008.0,80.58773289871178
19595,雨水,600.0,2008.0,68.58518385807133
19596,雨水,500.0,,22.526170502775322
19597,雨水,500.0,,21.09418901987482
19598,雨水,700.0,,49.20089037576353
19599,雨水,600.0,,6.148903236594665
19600,雨水,2500.0,,52.89482639807051
19601,雨水,2500.0,,24.22847643455684
19602,雨水,2500.0,,3.980047262671266
19603,雨水,2500.0,,24.01173130545965
19604,雨水,2500.0,,37.80764242376447
19605,雨水,800.0,,24.429795992818054
19606,雨水,800.0,,116.47829463997661
19607,雨水,800.0,,40.245215144890714
19608,雨水,800.0,,42.433756686791945
19609,雨水,800.0,,42.36994964386192
19610,雨水,800.0,,17.090563871216332
19611,雨水,300.0,,30.63184831062772
19612,雨水,300.0,,31.783903692120333
19613,雨水,300.0,,52.22818130023045
19614,雨水,300.0,,29.939454642958783
19615,雨水,300.0,,7.971810041439845
19616,雨水,2500.0,,7.702272968375224
19617,雨水,2500.0,,25.438163160885157
